id	OrphaNumber	ExpertLink	Name	Type	statut	Synonymes	nsyn	ICD-10	MedDRA	MeSH	OMIM	UMLS
11922	90020	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90020	Complexe sclérose latérale amyotrophique-Parkinson-démence	Maladie	on-line	Complexe Parkinson-SLA-démence ; Maladie de Guam ; Syndrome de sclérose latérale amyotrophique-parkinsonisme-démence de Guam	3	G12.2	""	""	105500	C0543859
11923	90021	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90021	Myélite radique	Maladie	on-line	Myélite post-radique	1	G97.8	""	""	""	""
11924	90022	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90022	Syndrome de cardiomyopathie-anomalies rénales	Syndrome  malformatif	on-line			Q87.8	""	""	""	""
11925	90023	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90023	Syndrome d'immunodéficience primaire par déficit en p14	Maladie	on-line	Syndrome d'immunodéficience primaire avec petite taille	1	D82.8	""	""	610798	C1835829
11926	90024	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90024	Surdité avec aplasie du labyrinthe, microtie et microdontie	Syndrome  malformatif	on-line	Syndrome LAMM ; Syndrome de microdontie-microtie type 1-surdité	2	Q16.5	""	C548011	610706	C2932664 ; C1853144
11927	90025	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90025	Syndactylie non syndromique	Groupe de phenomes	on-line ; Category			Q70.0 ; Q70.1 ; Q70.2 ; Q70.3 ; Q70.4 ; Q70.9	10042778	D013576	""	C0039075
11928	90026	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90026	Erythermalgie primaire	Maladie	on-line			I73.8	""	""	133020	C0014805
11929	90030	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90030	Anémie hémolytique due à un déficit en glutathion réductase	Maladie	on-line			D55.1	""	""	""	""
11930	90031	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90031	Anémie hémolytique non sphérocytique par déficit en hexokinase	Maladie	on-line			D55.2	""	""	235700	""
11931	90033	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90033	Anémie hémolytique auto-immune à auto-anticorps chauds	Maladie	on-line	AIHA chaude ; wAHA ; wAIHA	3	D59.1	10047822	""	""	C0272118
11932	90035	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90035	Hémoglobinurie paroxystique a frigore	Maladie	on-line	Anémie hémolytique de Donath-Landsteiner ; Hémoglobinurie paroxystique induite par le froid ; PCH ; Syndrome de Donath-Landsteiner	4	D59.6	""	C538618	""	C0086774 ; C0272129
11933	90036	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90036	Anémie hémolytique auto-immune mixte	Maladie	on-line	AIHA mixte	1	D59.1	""	""	""	""
11934	90037	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90037	Anémie hémolytique auto-immune induite par les médicaments	Maladie	on-line	AIHA induite par les médicaments	1	D59.0	""	""	""	C0391817
11935	90038	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90038	Syndrome hémolytique et urémique typique	Maladie	on-line	D+HUS ; SHU D+ ; SHU associé aux toxines Shiga-like ; SHU typique ; Syndrome hémolytique et urémique avec diarrhée	5	D59.3	""	""	235400	""
11936	90039	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90039	Hémoglobinose D	Maladie	on-line			D58.2	10055019	""	""	C0272080
11937	90041	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90041	Syndrome de Gaisböck	Maladie	on-line	Erythrocytose liée au stress ; Polycythémie liée au stress	2	D75.1	10042217 ; 10053885	""	""	C0541719 ; C2242785
11938	90042	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90042	Polycythémie primaire familiale	Maladie	on-line	Erythrocytose congénitale par mutation du récepteur de l'érythropoïétine ; Erythrocytose congénitale primitive ; Erythrocytose familiale ; Polycythémie congénitale par mutation du récepteur de l'érythropoïétine ; Polycythémie primaire congénitale familiale	5	D75.0	""	""	133100	C0152264
11939	90044	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90044	Pseudohyperkaliémie familiale	Maladie	on-line			D58.8	""	""	609153	C1836705
11940	90045	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90045	Malabsorption héréditaire de l'acide folique	Maladie	on-line	Malabsorption congénitale de l'acide folique ; Malabsorption congénitale des folates ; Malabsorption héréditaire des folates	3	D52.8	""	""	229050	C0342705
11941	90050	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90050	Rétinopathie du prématuré	Maladie	on-line	Fibroplasie rétrolentale ; ROP	2	H35.1	10038933	D012178	133780	C0035344
11942	90051	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90051	Sepsis chez le nouveau-né prématuré	Situation clinique particulière dans une maladie ou un syndrome	on-line			P36.0 ; P36.1 ; P36.2 ; P36.3 ; P36.4 ; P36.5 ; P36.8 ; P36.9	""	""	""	""
11943	90052	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90052	Manifestations hépatiques récurrentes causées par le virus de l'hépatite C chez les transplantés hépatiques	Situation clinique particulière dans une maladie ou un syndrome	on-line							
11944	90053	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90053	Transplantation de cellules souches hématopoïétiques	Situation clinique particulière dans une maladie ou un syndrome	on-line			Z94.8	""	""	""	""
11947	90056	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90056	Lésion traumatique modérée ou sévère du cerveau	Situation clinique particulière dans une maladie ou un syndrome	on-line			S06.4 ; S06.5 ; S06.6 ; S06.7 ; S06.8 ; S06.9 ; S06.0 ; S06.1 ; S06.2 ; S06.3	""	""	""	""
11949	90058	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90058	Lésion de la moelle épinière	Situation clinique particulière dans une maladie ou un syndrome	on-line			T09.3	10041552	""	""	C0037929
11950	90059	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90059	Perte auditive neurosensorielle aiguë par trauma sonore aigu, surdité brutale ou trauma sonore par chirurgie	Situation clinique particulière dans une maladie ou un syndrome	on-line			H83.3	""	""	""	""
11951	90060	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90060	Hémorragie alvéolaire diffuse	Situation clinique particulière dans une maladie ou un syndrome	on-line			J98.4	""	""	""	""
11952	90061	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90061	Uvéite postérieure non infectieuse	Groupe de phenomes	on-line ; Category	Choroidite non infectieuse	1	H30.0 ; H30.1	""	""	""	""
11953	90062	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90062	Insuffisance hépatique aiguë	Situation clinique particulière dans une maladie ou un syndrome	on-line			K72.0	10000804	D017114	""	C0162557
11955	90064	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90064	Occlusion artérielle périphérique aiguë	Situation clinique particulière dans une maladie ou un syndrome	on-line			I74.4	""	""	""	""
11956	90065	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90065	Hémorragie subarachnoïdienne par rupture d'anévrisme intracrânien, forme acquise	Situation clinique particulière dans une maladie ou un syndrome	on-line			I60.9	""	""	""	""
11957	90066	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90066	Pneumonie due à une infection à Pseudomonas aeruginosa	Situation clinique particulière dans une maladie ou un syndrome	on-line			J15.1	""	""	""	C0920182
11959	90068	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90068	Intoxication à la cocaïne	Maladie	on-line			T40.5	""	""	""	""
11960	90069	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90069	Intoxication systémique au monochloroacétate	Maladie	on-line			T60.3	""	""	""	""
11964	90073	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90073	Réinfection par l'hépatite B après transplantation hépatique	Situation clinique particulière dans une maladie ou un syndrome	on-line							
11967	90076	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90076	Brûlure profonde du deuxième degré et brûlure du troisième degré	Situation clinique particulière dans une maladie ou un syndrome	on-line			T30.3	""	""	""	""
11968	90077	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90077	Autre maladie dermatologique acquise	Groupe de phenomes	on-line ; Category							
11969	90078	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90078	Infection invasive par entérocoques résistants à la vancomycine	Situation clinique particulière dans une maladie ou un syndrome	on-line			A04.8 ; U81.0	""	""	""	""
11970	90079	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90079	Extravasation d'anthracycline	Situation clinique particulière dans une maladie ou un syndrome	on-line			Y43.2	""	""	""	""
11971	90080	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90080	Cicatrisation post-chirurgicale du glaucome	Situation clinique particulière dans une maladie ou un syndrome	on-line			H59.8	""	""	""	""
11972	90081	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90081	Etat de cachexie lié au sida	Situation clinique particulière dans une maladie ou un syndrome	on-line			B22.2	""	""	""	C0343755
11973	90103	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90103	Syndrome de maladie de Charcot-Marie-Tooth-surdité-déficience intellectuelle	Syndrome  malformatif	on-line	Neuropathie héréditaire avec surdité, déficience intellectuelle et absence de fibres sensitives myélinisées de gros calibre	1	G60.0	""	""	214370	""
11977	90114	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90114	Maladie de Charcot-Marie-Tooth intermédiaire autosomique dominante	Groupe de phenomes	on-line	CMTDI	1	G60.0	""	""	""	""
11978	90117	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90117	Neuropathie sensitivo-motrice héréditaire type Okinawa	Maladie	on-line	Neuropathie sensitivo-motrice proximale familiale	1	G60.0	""	C535717	604484	C1858338
11979	90118	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90118	Neuropathie axonale sévère précoce par déficit en MFN2	Maladie	on-line	AR-CMT2 type Ouvrier ; Maladie de Charcot-Marie-Tooth autosomique récessive type Ouvrier ; SEOAN par déficit en MFN2	3	G60.0	""	""	""	""
11980	90119	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90119	Neuropathie sensitivo-motrice axonale héréditaire avec acrodystrophie	Maladie	on-line	AR-CMT2 avec acrodystrophie ; HMSN avec acrodystrophie ; Maladie de Charcot-Marie-Tooth axonale autosomique récessive avec acrodystrophie ; Maladie de Charcot-Marie-Tooth type 2 autosomique récessive avec acrodystrophie	4	G60.0	""	""	""	""
11981	90120	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90120	Neuropathie sensitivo-motrice héréditaire type 6	Maladie	on-line	CMT6 ; Maladie de Charcot-Marie-Tooth type 6 ; Neuropathie périphérique et atrophie optique	3	G60.0	""	""	601152 ; 616505	C0393807
11984	90153	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90153	Dysplasie mandibulo-acrale avec lipodystrophie de type A	Sous-type clinique	on-line			Q87.5	""	C535705	248370	""
11985	90154	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90154	Dysplasie mandibulo-acrale avec lipodystrophie de type B	Sous-type clinique	on-line			Q87.5	""	C535706	608612	C1837756
11986	90156	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90156	Lipodystrophie centrifuge	Maladie	on-line			E88.1	""	""	""	""
11987	90157	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90157	Lipodystrophie localisée médicamenteuse	Maladie	on-line			E88.1	""	""	""	""
11988	90158	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90158	Lipodystrophie localisée idiopathique	Maladie	on-line			E88.1	""	""	""	""
11989	90159	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90159	Lipodystrophie localisée induite par une panniculite	Maladie	on-line			E88.1	""	""	""	""
11990	90160	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90160	Lipoatrophie localisée due à la pression	Maladie	on-line	Lipoatrophie semi-circulaire	1	E88.1	""	""	""	""
11992	90185	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90185	Lymphoedème primaire tardif non héréditaire	Maladie	Deprecated entity ; on-line	Maladie de Meige-like	1					
11993	90186	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90186	Maladie de Meige	Maladie	on-line	Lymphoedème héréditaire type II ; Lymphoedème primaire tardif	2	Q82.0	10027138	D008538	153200	C0238261 ; C0025183 ; C1704424 ; C1704425
11994	90280	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90280	Lupus érythémateux type Chilblain	Maladie	on-line			L93.2	10025141	C535924	""	C0024145
11995	90281	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90281	Lupus érythémateux discoïde	Maladie	on-line			L93.0	10013072	D008179	""	C0024138
11996	90282	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90282	Lupus érythémateux verruqueux ou hypertrophique	Maladie	on-line			L93.2	""	""	""	""
11997	90283	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90283	Lupus tumidus	Maladie	on-line	Lupus cutané intermittent	1	L93.2	""	""	""	C0406636
11998	90285	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90285	Panniculite lupique	Maladie	on-line	Lupus érythémateux profond	1	L93.2	""	D015435	""	C0030327
12000	90289	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90289	Sclérodermie localisée	Maladie	on-line			L94.0	10039712	D012594	""	C0036420
12001	90290	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90290	Syndrome CREST	Sous-type clinique	on-line	Syndrome de calcinose-maladie de Raynaud-troubles moteurs oesophagiens-sclérodactylie-télangiectasie	1	M34.1	10011380	D017675	181750	C0206138
12002	90291	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90291	Sclérodermie systémique	Maladie	on-line			M34.0 ; M34.1 ; M34.2 ; M34.8 ; M34.9	10042953	""	181750	C0036421
12003	90301	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90301	Syndrome d'acanthosis nigricans-résistance à l'insuline-crampes-hypertrophie acrale	Maladie	on-line			""	""	""	200170	""
12004	90307	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90307	Syndrome de Parkes Weber	Sous-type clinique	on-line			Q87.2	""	""	608355	C0038505
12005	90308	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90308	Syndrome de Klippel-Trénaunay	Sous-type clinique	on-line			Q87.2	10051452	""	149000	""
12006	90309	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90309	Syndrome d'Ehlers-Danlos type 1	Sous-type étiologique	on-line	EDS I ; SED I	2	Q79.6	""	C536194	130000	C0268335
12007	90318	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90318	Syndrome d'Ehlers-Danlos type 2	Sous-type étiologique	on-line	EDS II ; SED II	2	Q79.6	""	C536195	130010	C0268336
12008	90321	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90321	Syndrome de Cockayne type 1	Sous-type clinique	on-line	Syndrome de Cockayne type I	1	Q87.8	""	""	133540 ; 216400	C0751039
12009	90322	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90322	Syndrome de Cockayne type 2	Sous-type clinique	on-line	Syndrome de Cockayne type II	1	Q87.8	""	""	133540 ; 216400	C0751038
12010	90324	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90324	Syndrome de Cockayne type 3	Sous-type clinique	on-line	Syndrome de Cockayne type III	1	Q87.8	""	""	133540 ; 216400 ; 216411	C0751037
12016	90338	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90338	Dysplasie ectodermique type île Margarita	Syndrome  malformatif	Deprecated entity ; on-line			""	""	""	""	C2931488
12018	90340	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90340	Syndrome de Blau	Maladie	on-line			""	10071755	""	186580	C1861303
12019	90341	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90341	Sarcoïdose à début précoce	Maladie	Deprecated entity ; on-line			""	""	""	186580	C1836122
12020	90342	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90342	Variant du xeroderma pigmentosum	Maladie	on-line	XPV	1	Q82.1	""	C536766	278750	C0432328 ; C1848410
12024	90348	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90348	Cutis laxa autosomique dominante	Maladie	on-line	ADCL	1	Q82.8	""	""	123700 ; 614434 ; 616603	C0268350
12025	90349	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90349	Cutis laxa autosomique récessive type 1	Maladie	on-line	ARCL1 ; Cutis laxa autosomique récessive avec atteinte systémique sévère ; Cutis laxa autosomique récessive type emphysème pulmonaire	3	Q82.8	""	""	614437 ; 219100	C0432336 ; C0268351
12026	90350	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90350	Cutis laxa autosomique récessive type 2	Groupe de phenomes	on-line	ARCL2 ; Syndrome de cutis laxa-hyperlaxité ligamentaire-retard de développement	2	Q82.8	""	""	""	C0432337
12028	90354	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90354	Syndrome de la cornée fragile	Maladie	on-line			Q79.6	""	""	229200 ; 614170	C0268344
12030	90362	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90362	Lymphangiectasie intestinale primitive	Maladie	on-line	Maladie de Waldmann	1	I89.0	""	C536567	152800	C0267372 ; C2931241
12031	90363	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90363	Lymphangiectasie intestinale secondaire	Maladie	on-line			I89.0	""	""	""	""
12032	90368	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90368	Hypotrichose simple du cuir chevelu	Maladie	on-line	Hypotrichose héréditaire simple du cuir chevelu	1	L65.8	""	""	613981 ; 146520	C1840299
12033	90389	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90389	Mastocytose cutanée maculeuse télangiectasique	Sous-type clinique	on-line			Q82.2	10043192	""	""	C0263402
12034	90390	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90390	Syndrome d'anonychie-onychodystrophie	Sous-type clinique	on-line			Q84.3	""	C536378	107000 ; 614149	C1862840
12037	90393	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90393	Lichen myxoedémateux nodulaire	Maladie	on-line	Myoxoedème tubéreux atypique de Jadassohn-Dosseker	1	L98.5	""	""	""	""
12038	90394	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90394	Lichen myxoedémateux discret	Maladie	on-line			L98.5	""	""	""	""
12039	90395	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90395	Mucinose cutanée infantile	Maladie	on-line	Mucinose papuleuse infantile	1	L98.5	""	""	""	""
12040	90396	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90396	Mucinose papuleuse acrale persistante	Maladie	on-line			L98.5	""	""	""	C0406660
12041	90397	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90397	Mucinose cutanée juvénile spontanément régressive	Maladie	on-line			L98.5	""	""	""	""
12042	90398	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90398	Lichen myxoedémateux localisé à présentation mixte	Sous-type clinique	on-line			L98.5	""	""	""	""
12043	90399	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90399	Lichen myxoedémateux localisé avec gammopathie monoclonale ou symptômes systémiques	Sous-type clinique	on-line			L98.5	""	""	""	""
12044	90400	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90400	Scléromyxoedème sans gammopathie monoclonale	Sous-type clinique	on-line			L98.5	""	""	""	""
12045	90625	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90625	Surdité neurosensorielle non syndromique liée à l'X type DFN	Sous-type étiologique	on-line	Surdité de perception isolée liée à l'X type DFN ; Surdité de perception non syndromique liée à l'X type DFN ; Surdité neurosensorielle isolée liée à l'X type DFN	3	H90.3	""	""	300030 ; 300066 ; 300914 ; 304500	""
12046	90635	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90635	Surdité neurosensorielle non syndromique autosomique dominante type DFNA	Sous-type étiologique	on-line	Surdité de perception isolée autosomique dominante type DFNA ; Surdité de perception non syndromique autosomique dominante type DFNA ; Surdité neurosensorielle isolée autosomique dominante type DFNA	3	H90.3	""	""	616697 ; 616969 ; 609129 ; 609965 ; 612431 ; 612642 ; 612643 ; 612644 ; 613074 ; 613558 ; 614152 ; 614211 ; 614614 ; 615629 ; 615649 ; 615654 ; 616044 ; 616340 ; 616357 ; 616707 ; 617605 ; 617606 ; 601544 ; 601868 ; 602459 ; 603622 ; 603964 ; 604717 ; 605192 ; 605583 ; 606012 ; 606282 ; 606346 ; 606451 ; 606705 ; 607017 ; 607197 ; 607453 ; 607683 ; 607841 ; 608224 ; 608372 ; 608394 ; 608641 ; 608645 ; 608652 ; 617663 ; 616968 ; 618140 ; 600101 ; 600652 ; 600965 ; 600994 ; 601316 ; 601317 ; 601369 ; 601412 ; 601543 ; 618094	""
12047	90636	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90636	Surdité neurosensorielle non syndromique autosomique récessive type DFNB	Sous-type étiologique	on-line	Surdité de perception isolée autosomique récessive type DFNB ; Surdité de perception non syndromique autosomique récessive type DFNB ; Surdité neurosensorielle isolée autosomique récessive type DFNB	3	H90.3	""	""	616958 ; 616042 ; 616515 ; 616705 ; 612645 ; 612789 ; 613079 ; 613285 ; 613307 ; 613391 ; 618145 ; 613392 ; 613453 ; 613685 ; 613718 ; 613865 ; 613916 ; 614035 ; 614414 ; 614617 ; 614861 ; 614899 ; 614934 ; 614944 ; 614945 ; 615429 ; 615540 ; 615837 ; 615974 ; 608265 ; 608565 ; 608653 ; 609006 ; 609439 ; 609533 ; 609646 ; 609647 ; 609706 ; 609823 ; 609941 ; 609946 ; 609952 ; 610143 ; 610153 ; 610154 ; 610212 ; 610220 ; 610248 ; 610265 ; 610419 ; 611022 ; 611451 ; 612433 ; 600791 ; 600792 ; 600971 ; 600974 ; 601071 ; 601072 ; 601386 ; 601869 ; 602092 ; 603010 ; 603098 ; 603629 ; 603678 ; 603720 ; 604060 ; 605428 ; 605818 ; 607039 ; 607084 ; 607101 ; 607239 ; 607821 ; 608219 ; 608264 ; 220290 ; 600060 ; 600316 ; 617639 ; 617637 ; 617654	""
12050	90641	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90641	Surdité neurosensorielle non syndromique mitochondriale	Sous-type étiologique	on-line	Surdité de perception isolée mitochondriale ; Surdité de perception non syndromique mitochondriale ; Surdité neurosensorielle mitochondriale isolée	3	H90.3	""	""	221745 ; 500008	C1857332
12051	90642	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90642	Surdité génétique syndromique	Groupe de phenomes	on-line ; Category			H90.3	""	""	""	""
12055	90646	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90646	Syndrome de surdité-hypogonadisme	Syndrome  malformatif	on-line			""	""	""	304350	C1844680
12056	90647	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90647	Syndrome de Jervell et Lange-Nielsen	Maladie	on-line	Syndrome de long QT-surdité	1	I45.8	10057936	D029593	220400 ; 612347	C0022387
12058	90649	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90649	Syndrome oro-facio-digital de type 7	Syndrome  malformatif	Deprecated entity ; on-line	OFD7 ; Syndrome de Whelan ; Syndrome orofaciodigital de type 7	3	""	""	""	608518	C0796100
12059	90650	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90650	Syndrome oto-palato-digital type 1	Sous-type clinique	on-line	Syndrome OPD 1 ; Syndrome OPD I ; Syndrome de Taybi	3	Q87.0	""	""	311300	C0265251
12060	90652	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90652	Syndrome oto-palato-digital type 2	Sous-type clinique	on-line	Syndrome OPD 2 ; Syndrome OPD II	2	Q87.0	""	C538089	304120	C1844696
12061	90653	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90653	Syndrome de Stickler type 1	Sous-type clinique	on-line			Q87.5	""	C537492	108300 ; 609508	C2020284
12062	90654	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90654	Syndrome de Stickler type 2	Sous-type clinique	on-line			Q87.5	""	C537493	604841	C1858084
12066	90658	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90658	Maladie de Charcot-Marie-Tooth type 1E	Maladie	on-line	CMT1E ; Syndrome de maladie de Charcot-Marie-Tooth-surdité	2	G60.0	""	C537986 ; C538078	118300	C3495591 ; C1861669 ; C2931686
12074	90673	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90673	Hypothyroïdie par mutation du récepteur de la TSH	Maladie	on-line			E03.1	""	""	275200	""
12075	90674	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90674	Déficit isolé en TSH	Maladie	on-line	Déficit isolé en thyrotropine ; Déficit isolé en thyréostimuline	2	E03.1	""	""	275100	""
12078	90692	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90692	Maladie endocrinienne rare de la croissance	Groupe de phenomes	on-line ; Category							
12081	90695	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90695	Panhypopituitarisme	Maladie	on-line			E23.0	10033662	""	262600 ; 312000	C0242343
12085	90771	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90771	Anomalie du développement sexuel	Groupe de phenomes	on-line ; Category	ADS ; DSD	2	""	10070597	D012734	""	C0036875
12087	90776	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=90776	Anomalie du développement sexuel 46,XX due à un excès d'androgènes foetal	Groupe de phenomes	on-line ; Category	ADS 46,XX due à un excès d'androgènes foetal ; DSD 46,XX due à un excès d'androgènes foetal	2	E25.0	""	""	""	""
